generation	max_fitness
0	10.1
1	9.8
2	10.4
3	9.8
4	9.8
5	10.1
6	10.1
7	10.4
8	10.4
9	10.1
10	6.0
11	6.0
12	6.5
13	7.6
14	7.6
15	7.6
16	7.6
17	7.6
18	7.6
19	7.6
20	7.6
21	8.1
22	8.1
23	8.6
24	8.6
25	8.6
26	8.6
27	8.6
28	8.6
29	8.6
30	8.6
31	8.6
32	8.6
33	8.6
34	8.6
35	8.6
36	8.6
37	8.6
38	9.2
39	9.2
40	9.2
41	9.2
42	9.2
43	9.2
44	9.2
45	9.2
46	9.2
47	9.2
48	9.2
49	9.2
50	9.2
51	9.2
52	9.2
53	9.2
54	9.2
55	9.2
56	9.2
57	9.2
58	9.2
59	9.2
60	9.2
61	9.2
62	9.2
63	9.2
64	9.2
65	9.2
66	9.2
67	9.2
68	9.2
69	9.2
70	9.2
71	9.7
72	9.7
73	9.7
74	9.7
75	9.7
76	9.7
77	9.7
78	9.7
79	9.7
80	9.7
81	9.7
82	9.7
83	9.7
84	9.7
85	9.7
86	9.7
87	9.7
88	9.7
89	9.7
90	9.7
91	9.7
92	9.7
93	9.7
94	9.7
95	9.7
96	9.7
97	9.7
98	9.7
99	9.7
