generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	1.2
9	1.2
10	1.2
11	1.2
12	1.2
13	1.2
14	1.2
15	1.2
16	1.2
17	1.2
18	1.2
19	1.2
20	2.4
21	2.4
22	2.4
23	2.4
24	2.4
25	2.5
26	2.5
27	2.5
28	2.5
29	2.5
30	2.5
31	2.5
32	2.5
33	2.5
34	2.5
35	2.5
36	2.5
37	2.5
38	2.5
39	2.5
40	2.7
41	2.7
42	2.7
43	2.7
44	4.5
45	4.5
46	4.5
47	4.5
48	4.5
49	4.5
50	4.5
51	4.5
52	4.5
53	4.5
54	4.5
55	4.5
56	4.5
57	4.5
58	4.5
59	4.5
60	4.5
61	4.5
62	4.5
63	4.5
64	4.5
65	4.5
66	4.5
67	4.5
68	4.5
69	4.5
70	4.5
71	4.5
72	4.5
73	4.5
74	4.5
75	4.5
76	4.5
77	4.5
78	4.5
79	4.5
80	4.5
81	4.5
82	4.5
83	4.5
84	4.5
85	4.5
86	4.5
87	4.5
88	4.5
89	4.5
90	4.5
91	4.5
92	4.5
93	4.5
94	4.5
95	4.5
96	4.5
97	4.5
98	4.5
99	4.5
