generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	0.9
11	0.9
12	0.9
13	0.9
14	0.9
15	0.9
16	0.9
17	0.9
18	0.9
19	0.9
20	0.9
21	1.2
22	1.5
23	12.2
24	12.2
25	3.0
26	3.0
27	3.0
28	3.6
29	3.6
30	3.6
31	4.2
32	4.2
33	4.2
34	4.2
35	4.2
36	4.2
37	4.2
38	4.2
39	4.2
40	4.2
41	8.9
42	13.5
43	13.5
44	13.5
45	13.5
46	13.5
47	13.5
48	13.5
49	13.5
50	13.5
51	13.5
52	13.5
53	13.5
54	13.5
55	13.5
56	13.5
57	13.5
58	13.5
59	13.5
60	13.5
61	13.5
62	13.5
63	15.1
64	15.1
65	15.1
66	15.1
67	15.1
68	15.1
69	15.1
70	15.1
71	15.1
72	15.1
73	15.1
74	15.1
75	15.1
76	15.1
77	15.1
78	15.1
79	15.1
80	15.1
81	15.1
82	15.1
83	15.1
84	15.1
85	15.1
86	15.1
87	15.1
88	15.1
89	15.1
90	15.1
91	15.1
92	15.1
93	15.1
94	15.1
95	15.1
96	15.1
97	15.1
98	15.1
99	15.1
