generation	max_fitness
0	0.9
1	0.9
2	0.9
3	2.4
4	1.2
5	1.2
6	1.5
7	9.5
8	9.5
9	9.5
10	2.7
11	12.2
12	12.2
13	12.2
14	12.2
15	12.2
16	12.2
17	12.2
18	12.2
19	12.2
20	12.2
21	12.2
22	12.2
23	12.2
24	12.2
25	12.2
26	12.2
27	12.2
28	12.2
29	12.2
30	12.2
31	12.2
32	12.2
33	12.2
34	12.2
35	12.2
36	12.2
37	12.2
38	12.2
39	12.2
40	12.2
41	12.2
42	12.2
43	12.2
44	12.2
45	12.2
46	12.2
47	12.2
48	12.2
49	12.2
50	12.2
51	12.2
52	12.2
53	12.2
54	12.2
55	12.2
56	12.2
57	12.2
58	12.2
59	12.2
60	12.2
61	12.2
62	12.2
63	12.2
64	12.2
65	12.2
66	12.2
67	12.2
68	12.2
69	12.2
70	12.2
71	12.2
72	12.2
73	12.2
74	12.2
75	12.2
76	12.2
77	12.2
78	12.2
79	12.2
80	12.2
81	12.2
82	12.2
83	12.2
84	12.2
85	12.2
86	12.2
87	12.2
88	12.2
89	12.2
90	12.2
91	12.2
92	12.2
93	12.2
94	12.2
95	12.2
96	12.2
97	12.2
98	12.2
99	12.2
