generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	1.5
6	1.5
7	1.5
8	1.5
9	1.5
10	1.5
11	1.5
12	1.5
13	2.1
14	2.1
15	2.1
16	2.1
17	2.1
18	2.1
19	2.1
20	2.1
21	2.1
22	2.1
23	2.1
24	2.1
25	2.1
26	2.1
27	3.4
28	2.1
29	2.1
30	2.7
31	2.7
32	2.7
33	2.7
34	3.3
35	3.9
36	3.9
37	3.9
38	9.6
39	9.6
40	9.6
41	9.6
42	9.6
43	9.6
44	9.6
45	9.6
46	9.6
47	9.6
48	9.6
49	9.6
50	9.6
51	9.6
52	9.6
53	9.6
54	9.6
55	9.6
56	9.6
57	9.6
58	9.6
59	9.6
60	9.6
61	9.6
62	9.6
63	9.6
64	9.6
65	9.6
66	9.6
67	9.6
68	9.6
69	9.6
70	9.6
71	9.6
72	9.6
73	9.6
74	9.6
75	9.6
76	9.6
77	9.6
78	9.6
79	9.6
80	9.6
81	9.6
82	9.6
83	9.6
84	9.6
85	9.6
86	9.6
87	9.6
88	9.6
89	9.6
90	9.6
91	9.6
92	9.6
93	9.6
94	9.6
95	9.6
96	9.6
97	9.6
98	9.6
99	12.8
