generation	max_fitness
0	2.4
1	2.4
2	3.6
3	3.6
4	3.6
5	12.5
6	12.5
7	12.5
8	12.5
9	12.5
10	12.5
11	12.5
12	12.5
13	12.5
14	12.5
15	12.5
16	12.5
17	12.5
18	12.5
19	12.5
20	12.5
21	12.5
22	12.5
23	12.5
24	12.5
25	12.5
26	12.5
27	12.5
28	12.5
29	12.5
30	12.5
31	12.5
32	12.5
33	12.5
34	12.5
35	12.5
36	12.5
37	12.5
38	12.5
39	12.5
40	12.5
41	12.5
42	12.5
43	12.5
44	12.5
45	12.5
46	12.5
47	12.5
48	12.5
49	12.5
50	12.5
51	12.5
52	12.5
53	12.5
54	12.5
55	12.5
56	12.5
57	12.5
58	12.5
59	12.5
60	12.5
61	12.5
62	12.5
63	12.5
64	12.5
65	12.5
66	12.5
67	12.5
68	12.5
69	12.5
70	12.5
71	12.5
72	12.5
73	12.5
74	12.5
75	12.5
76	12.5
77	12.5
78	12.5
79	12.5
80	12.5
81	12.5
82	12.5
83	12.5
84	12.5
85	12.5
86	12.5
87	12.5
88	12.5
89	12.5
90	12.5
91	12.5
92	12.5
93	12.5
94	12.5
95	12.5
96	12.5
97	12.5
98	12.5
99	12.5
