generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	1.5
11	1.5
12	1.5
13	1.5
14	1.5
15	1.5
16	1.5
17	1.5
18	1.5
19	1.5
20	2.1
21	2.1
22	2.1
23	2.1
24	2.1
25	2.1
26	2.1
27	2.1
28	2.1
29	2.1
30	2.1
31	2.1
32	2.1
33	2.1
34	2.1
35	2.1
36	2.1
37	2.1
38	2.1
39	2.1
40	2.1
41	2.1
42	9.5
43	9.5
44	9.5
45	9.5
46	9.8
47	9.8
48	9.8
49	9.8
50	5.4
51	5.4
52	5.4
53	5.4
54	5.4
55	5.4
56	5.4
57	5.4
58	5.4
59	5.4
60	5.4
61	5.4
62	5.4
63	5.4
64	5.4
65	5.4
66	5.4
67	5.4
68	5.4
69	5.4
70	5.4
71	5.4
72	5.4
73	5.4
74	5.4
75	5.4
76	5.4
77	5.4
78	5.4
79	5.4
80	5.4
81	5.4
82	5.4
83	5.4
84	5.4
85	5.4
86	5.4
87	5.4
88	5.4
89	5.4
90	5.4
91	5.4
92	5.4
93	5.4
94	5.4
95	5.4
96	5.4
97	5.4
98	5.4
99	5.4
