generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	1.8
11	10.4
12	10.4
13	10.4
14	10.4
15	10.4
16	10.4
17	10.4
18	10.4
19	10.4
20	10.4
21	10.4
22	10.4
23	10.4
24	10.4
25	10.4
26	11.0
27	11.0
28	11.0
29	11.0
30	11.0
31	11.0
32	11.5
33	11.5
34	11.5
35	11.5
36	11.5
37	11.5
38	11.5
39	11.5
40	11.5
41	11.5
42	11.5
43	11.5
44	11.5
45	11.5
46	11.5
47	11.5
48	11.5
49	11.5
50	11.5
51	11.5
52	11.5
53	11.5
54	11.5
55	11.5
56	11.5
57	11.5
58	11.5
59	11.5
60	11.5
61	11.5
62	11.5
63	11.5
64	11.5
65	11.5
66	11.5
67	11.5
68	11.5
69	11.5
70	11.5
71	11.5
72	12.1
73	12.1
74	12.1
75	12.1
76	12.1
77	12.7
78	12.7
79	12.7
80	12.7
81	12.7
82	12.7
83	12.7
84	12.7
85	12.7
86	12.7
87	12.7
88	12.7
89	12.7
90	12.7
91	12.7
92	12.7
93	12.7
94	12.7
95	12.7
96	12.7
97	12.7
98	12.7
99	12.7
