generation	max_fitness
0	10.1
1	10.1
2	10.1
3	10.1
4	10.4
5	10.7
6	10.1
7	10.4
8	10.7
9	10.7
10	8.9
11	8.9
12	8.9
13	8.9
14	8.9
15	8.9
16	11.0
17	11.0
18	11.0
19	11.0
20	11.0
21	11.0
22	11.0
23	11.0
24	11.0
25	11.0
26	11.0
27	11.0
28	11.0
29	11.0
30	11.0
31	11.0
32	11.0
33	11.0
34	11.0
35	11.0
36	11.0
37	11.0
38	11.0
39	11.0
40	11.0
41	11.0
42	11.0
43	11.0
44	11.0
45	11.0
46	11.0
47	11.0
48	11.0
49	11.0
50	11.0
51	11.0
52	11.0
53	11.2
54	11.2
55	11.2
56	11.2
57	11.2
58	11.2
59	11.2
60	11.2
61	11.2
62	11.2
63	11.2
64	11.2
65	11.2
66	11.2
67	11.2
68	11.2
69	11.2
70	11.2
71	11.2
72	11.2
73	11.2
74	11.2
75	11.2
76	11.2
77	11.2
78	11.2
79	11.2
80	11.2
81	11.2
82	11.2
83	11.2
84	11.2
85	11.2
86	11.2
87	11.2
88	11.2
89	11.2
90	11.2
91	11.2
92	11.2
93	11.2
94	11.2
95	11.2
96	11.2
97	11.2
98	11.2
99	11.2
