generation	max_fitness
0	10.1
1	10.1
2	10.1
3	10.4
4	10.4
5	10.1
6	10.1
7	10.4
8	10.4
9	10.4
10	6.0
11	6.0
12	6.0
13	6.0
14	6.0
15	6.0
16	6.0
17	6.0
18	6.0
19	6.0
20	6.0
21	6.0
22	6.0
23	6.0
24	6.0
25	6.0
26	6.0
27	6.0
28	6.0
29	6.0
30	6.0
31	6.0
32	6.5
33	6.5
34	6.5
35	6.5
36	6.5
37	7.6
38	7.6
39	7.6
40	7.6
41	7.6
42	7.6
43	7.6
44	7.6
45	7.6
46	7.6
47	7.6
48	7.6
49	7.6
50	7.6
51	7.6
52	7.6
53	7.6
54	7.6
55	7.6
56	7.6
57	7.6
58	7.6
59	7.6
60	7.6
61	7.6
62	7.6
63	7.6
64	7.6
65	7.6
66	7.6
67	7.6
68	7.6
69	7.6
70	7.6
71	7.6
72	7.6
73	7.6
74	7.6
75	7.6
76	7.6
77	7.6
78	7.6
79	7.6
80	7.6
81	7.6
82	7.6
83	7.6
84	7.6
85	7.6
86	8.1
87	8.1
88	8.1
89	8.1
90	8.1
91	8.1
92	8.1
93	8.1
94	8.1
95	8.1
96	8.1
97	8.1
98	8.1
99	8.1
