generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	0.9
11	1.5
12	1.5
13	1.5
14	1.5
15	1.5
16	1.5
17	1.5
18	1.5
19	1.5
20	1.2
21	1.5
22	1.5
23	2.7
24	2.7
25	2.7
26	2.7
27	2.7
28	2.7
29	2.7
30	2.7
31	3.3
32	3.3
33	9.9
34	9.9
35	9.9
36	9.9
37	9.9
38	9.9
39	9.9
40	9.9
41	9.9
42	9.9
43	9.9
44	9.9
45	9.9
46	9.9
47	9.9
48	9.9
49	9.9
50	9.9
51	9.9
52	9.9
53	9.9
54	9.9
55	9.9
56	9.9
57	9.9
58	9.9
59	9.9
60	9.9
61	9.9
62	9.9
63	9.9
64	9.9
65	9.9
66	9.9
67	9.9
68	9.9
69	9.9
70	9.9
71	9.9
72	9.9
73	9.9
74	9.9
75	9.9
76	9.9
77	9.9
78	9.9
79	9.9
80	9.9
81	9.9
82	9.9
83	9.9
84	9.9
85	9.9
86	9.9
87	9.9
88	9.9
89	9.9
90	9.9
91	9.9
92	9.9
93	9.9
94	9.9
95	9.9
96	9.9
97	9.9
98	9.9
99	9.9
