generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	1.5
11	2.1
12	2.4
13	2.4
14	2.4
15	2.5
16	2.5
17	2.5
18	2.5
19	2.5
20	2.5
21	2.5
22	2.5
23	2.5
24	2.5
25	2.5
26	2.5
27	2.5
28	2.5
29	2.5
30	2.5
31	2.5
32	2.5
33	2.5
34	2.5
35	2.5
36	2.5
37	2.5
38	2.5
39	2.5
40	2.5
41	2.5
42	2.5
43	2.5
44	2.5
45	2.5
46	2.5
47	2.5
48	2.5
49	3.6
50	3.6
51	3.6
52	3.6
53	3.6
54	3.6
55	3.6
56	3.6
57	3.6
58	3.6
59	10.4
60	10.4
61	10.4
62	10.4
63	10.4
64	11.0
65	11.0
66	11.0
67	11.0
68	11.0
69	11.0
70	11.0
71	11.0
72	11.0
73	11.0
74	11.0
75	11.0
76	11.0
77	11.0
78	11.0
79	11.0
80	11.0
81	11.0
82	11.0
83	11.0
84	11.0
85	11.0
86	11.0
87	11.0
88	11.0
89	11.0
90	11.0
91	11.0
92	11.0
93	11.0
94	11.0
95	11.0
96	11.0
97	11.0
98	11.0
99	11.0
