generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	2.1
11	2.7
12	2.7
13	2.7
14	3.4
15	3.4
16	3.4
17	3.4
18	3.4
19	3.4
20	3.4
21	3.4
22	3.4
23	3.6
24	3.6
25	3.6
26	3.6
27	12.4
28	12.4
29	12.4
30	12.4
31	12.4
32	12.4
33	12.4
34	12.4
35	12.4
36	12.4
37	12.4
38	12.4
39	12.4
40	12.4
41	12.4
42	12.4
43	12.4
44	12.4
45	12.4
46	12.4
47	12.4
48	12.4
49	12.4
50	12.4
51	12.4
52	12.4
53	12.4
54	12.4
55	12.4
56	12.4
57	12.4
58	12.4
59	12.4
60	12.4
61	12.4
62	12.4
63	12.4
64	12.4
65	12.4
66	12.4
67	12.4
68	12.4
69	12.4
70	12.4
71	12.4
72	12.4
73	12.4
74	12.4
75	12.4
76	12.4
77	12.4
78	12.4
79	12.4
80	12.4
81	12.4
82	12.4
83	12.4
84	12.4
85	12.4
86	12.4
87	12.4
88	12.4
89	12.4
90	12.4
91	12.4
92	12.4
93	12.4
94	12.4
95	12.4
96	12.4
97	12.4
98	12.4
99	12.4
