generation	max_fitness
0	10.1
1	10.4
2	10.4
3	9.8
4	10.7
5	10.4
6	10.4
7	11.0
8	10.7
9	11.3
10	10.4
11	10.4
12	10.7
13	9.8
14	10.4
15	11.0
16	11.0
17	10.4
18	10.7
19	10.7
20	-1.1
21	-0.9
22	-0.6
23	-0.6
24	6.0
25	6.0
26	6.0
27	6.0
28	6.0
29	6.0
30	7.3
31	9.7
32	9.7
33	9.7
34	9.7
35	9.7
36	9.7
37	9.7
38	9.7
39	9.7
40	9.7
41	9.7
42	9.7
43	9.7
44	9.7
45	9.7
46	9.7
47	9.7
48	9.7
49	9.7
50	9.7
51	9.7
52	9.7
53	9.7
54	9.7
55	9.7
56	9.7
57	9.7
58	9.7
59	9.7
60	9.7
61	9.7
62	9.7
63	9.7
64	9.7
65	9.7
66	9.7
67	9.7
68	9.7
69	9.7
70	9.7
71	9.7
72	9.7
73	9.7
74	9.7
75	9.7
76	9.7
77	9.7
78	9.7
79	9.7
80	9.7
81	9.7
82	10.1
83	10.1
84	10.1
85	10.1
86	10.1
87	10.1
88	10.1
89	10.1
90	10.1
91	10.1
92	10.1
93	10.1
94	10.1
95	10.1
96	10.1
97	10.1
98	10.1
99	10.1
