generation	max_fitness
0	-1.7
1	-1.7
2	5.8
3	5.8
4	7.4
5	7.4
6	7.4
7	7.4
8	7.4
9	7.4
10	7.4
11	7.9
12	7.9
13	7.9
14	7.9
15	7.9
16	7.9
17	7.9
18	7.9
19	7.9
20	7.9
21	7.9
22	7.9
23	7.9
24	7.9
25	7.9
26	7.9
27	7.9
28	7.9
29	7.9
30	7.9
31	7.9
32	7.9
33	7.9
34	7.9
35	7.9
36	7.9
37	7.9
38	7.9
39	7.9
40	7.9
41	7.9
42	7.9
43	7.9
44	7.9
45	7.9
46	7.9
47	7.9
48	7.9
49	7.9
50	7.9
51	7.9
52	7.9
53	7.9
54	7.9
55	7.9
56	7.9
57	7.9
58	7.9
59	7.9
60	7.9
61	7.9
62	7.9
63	7.9
64	7.9
65	7.9
66	7.9
67	7.9
68	7.9
69	7.9
70	7.9
71	7.9
72	7.9
73	7.9
74	7.9
75	7.9
76	7.9
77	7.9
78	7.9
79	7.9
80	7.9
81	7.9
82	7.9
83	7.9
84	7.9
85	10.0
86	10.0
87	10.0
88	10.0
89	10.0
90	10.0
91	10.0
92	10.0
93	10.0
94	10.0
95	10.0
96	10.0
97	10.0
98	10.0
99	10.0
