generation	max_fitness
0	8.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	0.9
11	0.9
12	0.9
13	0.9
14	0.9
15	0.9
16	0.9
17	0.9
18	0.9
19	0.9
20	0.9
21	0.9
22	0.9
23	0.9
24	0.9
25	0.9
26	0.9
27	0.9
28	0.9
29	1.0
30	1.5
31	3.0
32	3.0
33	3.0
34	3.0
35	3.0
36	3.0
37	3.0
38	3.6
39	3.6
40	3.6
41	3.6
42	3.6
43	3.6
44	3.6
45	3.6
46	3.6
47	3.6
48	3.6
49	3.6
50	3.6
51	4.2
52	4.2
53	4.2
54	4.2
55	4.2
56	4.2
57	4.2
58	4.2
59	4.2
60	4.2
61	4.2
62	4.2
63	4.2
64	4.2
65	4.2
66	4.2
67	4.2
68	4.2
69	4.2
70	4.2
71	4.2
72	4.2
73	4.2
74	4.2
75	4.2
76	13.3
77	13.3
78	13.3
79	13.3
80	13.3
81	13.3
82	13.3
83	13.3
84	13.3
85	13.3
86	13.3
87	13.3
88	13.3
89	13.3
90	13.3
91	13.3
92	13.3
93	13.3
94	13.3
95	13.3
96	13.3
97	13.3
98	13.3
99	13.3
