generation	max_fitness
0	0.9
1	0.9
2	0.9
3	0.9
4	0.9
5	0.9
6	0.9
7	0.9
8	0.9
9	0.9
10	0.9
11	0.9
12	0.9
13	0.9
14	0.9
15	0.9
16	0.9
17	0.9
18	0.9
19	0.9
20	1.5
21	1.5
22	1.5
23	1.5
24	2.4
25	2.4
26	2.4
27	2.4
28	3.0
29	3.0
30	3.0
31	3.0
32	3.0
33	3.0
34	3.0
35	3.0
36	3.0
37	3.0
38	3.0
39	3.0
40	3.0
41	3.0
42	3.0
43	3.0
44	3.0
45	3.0
46	3.0
47	3.0
48	3.0
49	3.0
50	3.0
51	3.0
52	3.0
53	3.0
54	3.0
55	3.0
56	3.0
57	3.0
58	3.0
59	3.0
60	3.0
61	3.0
62	3.0
63	3.0
64	3.0
65	3.0
66	3.0
67	3.0
68	3.0
69	3.0
70	3.0
71	3.0
72	3.0
73	3.0
74	3.0
75	3.0
76	3.3
77	3.3
78	3.3
79	3.3
80	3.3
81	3.3
82	3.3
83	3.3
84	3.3
85	3.3
86	3.3
87	3.3
88	3.3
89	3.3
90	3.9
91	3.9
92	3.9
93	3.9
94	3.9
95	3.9
96	3.9
97	3.9
98	3.9
99	3.9
