generation	max_fitness
0	-0.4
1	0.9
2	1.5
3	1.5
4	1.5
5	1.5
6	1.5
7	1.5
8	1.5
9	1.5
10	1.5
11	1.5
12	1.5
13	1.5
14	1.5
15	1.5
16	1.5
17	1.5
18	1.5
19	1.5
20	1.8
21	2.7
22	2.7
23	2.7
24	2.7
25	2.7
26	2.7
27	3.3
28	3.3
29	3.3
30	3.3
31	3.3
32	3.3
33	3.3
34	3.3
35	3.3
36	3.3
37	3.3
38	3.3
39	3.3
40	3.3
41	3.3
42	3.3
43	3.3
44	3.3
45	3.3
46	3.3
47	3.3
48	3.3
49	3.3
50	3.3
51	3.3
52	3.3
53	3.3
54	3.3
55	3.3
56	3.3
57	3.3
58	3.3
59	3.3
60	3.3
61	12.8
62	12.8
63	12.8
64	12.8
65	12.8
66	12.8
67	12.8
68	12.8
69	12.8
70	13.3
71	13.3
72	13.3
73	13.3
74	13.3
75	13.3
76	13.3
77	13.3
78	13.3
79	13.3
80	13.3
81	13.3
82	13.3
83	13.3
84	13.3
85	13.3
86	13.3
87	13.3
88	13.3
89	13.3
90	13.3
91	13.3
92	13.3
93	13.3
94	13.3
95	13.3
96	13.3
97	13.3
98	13.3
99	13.3
