generation	max_fitness
0	2.5
1	2.5
2	2.5
3	2.5
4	3.3
5	3.6
6	3.6
7	4.8
8	4.8
9	4.8
10	4.8
11	4.8
12	4.8
13	4.8
14	4.8
15	4.8
16	4.8
17	4.8
18	4.8
19	4.8
20	4.8
21	4.8
22	4.8
23	4.8
24	4.8
25	4.8
26	4.8
27	12.2
28	12.2
29	12.2
30	12.2
31	12.2
32	12.8
33	12.8
34	13.4
35	13.4
36	13.4
37	13.9
38	13.9
39	13.9
40	13.9
41	13.9
42	13.9
43	13.9
44	13.9
45	13.9
46	13.9
47	13.9
48	13.9
49	13.9
50	13.9
51	13.9
52	13.9
53	13.9
54	13.9
55	13.9
56	13.9
57	13.9
58	13.9
59	13.9
60	13.9
61	13.9
62	13.9
63	13.9
64	13.9
65	13.9
66	13.9
67	13.9
68	13.9
69	13.9
70	13.9
71	13.9
72	13.9
73	13.9
74	13.9
75	13.9
76	13.9
77	13.9
78	13.9
79	13.9
80	13.9
81	13.9
82	13.9
83	13.9
84	13.9
85	13.9
86	13.9
87	13.9
88	13.9
89	13.9
90	13.9
91	13.9
92	13.9
93	13.9
94	13.9
95	13.9
96	13.9
97	13.9
98	13.9
99	13.9
