generation	max_fitness
0	10.4
1	10.4
2	10.7
3	10.4
4	10.4
5	10.4
6	10.7
7	10.4
8	10.7
9	10.1
10	10.4
11	10.4
12	10.7
13	11.6
14	10.7
15	10.7
16	10.1
17	10.5
18	10.4
19	10.7
20	-2.7
21	-0.4
22	-0.4
23	-0.4
24	-0.4
25	-0.3
26	-0.3
27	7.4
28	7.4
29	7.4
30	7.4
31	7.4
32	7.4
33	8.1
34	8.1
35	8.1
36	8.1
37	8.1
38	8.1
39	8.1
40	8.1
41	8.1
42	8.1
43	8.1
44	8.1
45	8.1
46	8.1
47	8.1
48	8.1
49	9.2
50	9.2
51	9.2
52	9.2
53	9.2
54	9.2
55	9.2
56	9.2
57	9.2
58	9.2
59	9.2
60	9.4
61	9.4
62	9.4
63	9.4
64	9.4
65	9.4
66	9.4
67	9.4
68	9.4
69	9.4
70	9.4
71	9.4
72	9.4
73	9.4
74	9.4
75	9.4
76	9.4
77	9.4
78	9.4
79	9.4
80	9.4
81	9.4
82	9.4
83	9.4
84	9.4
85	9.4
86	9.4
87	9.4
88	9.4
89	9.4
90	9.4
91	9.4
92	9.4
93	9.4
94	9.4
95	9.4
96	9.4
97	9.4
98	9.4
99	9.4
