generation	max_fitness
0	10.4
1	10.1
2	10.7
3	11.0
4	10.1
5	10.4
6	11.3
7	11.3
8	11.3
9	11.0
10	-4.7
11	-2.0
12	5.5
13	5.5
14	5.5
15	5.5
16	5.5
17	5.5
18	5.5
19	5.5
20	5.5
21	5.5
22	5.5
23	5.5
24	5.5
25	5.5
26	5.5
27	5.5
28	5.5
29	6.0
30	6.0
31	6.0
32	6.0
33	6.0
34	6.8
35	6.8
36	6.8
37	6.8
38	6.8
39	6.8
40	6.8
41	6.8
42	6.8
43	6.8
44	6.8
45	6.8
46	6.8
47	6.8
48	6.8
49	6.8
50	6.8
51	6.8
52	6.8
53	6.8
54	6.8
55	6.8
56	6.8
57	6.8
58	6.8
59	6.8
60	6.8
61	7.1
62	7.1
63	8.1
64	8.1
65	8.1
66	8.1
67	8.1
68	8.1
69	8.1
70	8.1
71	8.1
72	8.1
73	8.1
74	8.1
75	8.1
76	8.1
77	8.1
78	8.1
79	8.1
80	8.1
81	8.1
82	8.1
83	8.1
84	8.1
85	8.1
86	8.1
87	8.1
88	8.1
89	8.1
90	8.4
91	8.6
92	8.6
93	8.6
94	8.6
95	8.6
96	8.6
97	8.6
98	8.6
99	8.6
