generation	max_fitness
0	10.1
1	10.1
2	10.7
3	10.7
4	10.1
5	10.4
6	10.7
7	10.1
8	10.7
9	10.6
10	10.1
11	10.4
12	11.0
13	10.7
14	11.0
15	10.9
16	10.1
17	10.7
18	10.4
19	10.1
20	10.4
21	10.7
22	10.1
23	11.6
24	10.4
25	0.0
26	0.0
27	0.0
28	6.3
29	6.3
30	6.3
31	6.3
32	6.3
33	6.3
34	6.3
35	6.3
36	6.3
37	6.3
38	6.3
39	6.3
40	6.3
41	11.6
42	11.6
43	11.6
44	11.6
45	11.6
46	11.6
47	11.6
48	11.6
49	11.6
50	11.6
51	11.6
52	11.6
53	11.6
54	11.6
55	11.6
56	11.6
57	11.6
58	11.6
59	11.6
60	11.6
61	11.6
62	11.6
63	11.6
64	11.6
65	11.6
66	11.6
67	11.6
68	11.6
69	11.6
70	11.6
71	11.6
72	11.6
73	11.6
74	11.6
75	11.6
76	11.6
77	11.6
78	11.6
79	11.6
80	11.6
81	11.6
82	11.6
83	11.6
84	11.6
85	11.6
86	11.6
87	11.6
88	11.6
89	11.6
90	11.6
91	11.6
92	11.6
93	11.6
94	11.6
95	11.6
96	11.6
97	11.6
98	11.6
99	11.6
