generation	max_fitness
0	9.5
1	9.8
2	10.4
3	10.1
4	10.1
5	10.1
6	10.1
7	10.1
8	10.1
9	10.4
10	-322.7
11	-0.4
12	-0.4
13	-0.4
14	-0.4
15	-0.4
16	-0.4
17	-0.4
18	-0.4
19	-0.4
20	6.0
21	6.0
22	6.0
23	6.0
24	6.0
25	6.0
26	6.0
27	6.0
28	6.0
29	6.3
30	6.5
31	6.5
32	6.5
33	8.1
34	8.1
35	8.1
36	8.1
37	8.1
38	8.1
39	8.1
40	8.1
41	8.1
42	8.1
43	8.1
44	8.1
45	8.1
46	8.1
47	8.1
48	8.1
49	8.1
50	8.1
51	8.1
52	8.1
53	8.1
54	8.1
55	8.1
56	8.1
57	8.1
58	8.1
59	8.1
60	8.1
61	8.1
62	8.1
63	8.1
64	8.1
65	8.1
66	8.1
67	8.1
68	8.1
69	8.1
70	8.1
71	8.1
72	8.1
73	8.1
74	8.1
75	8.1
76	8.1
77	8.1
78	8.1
79	8.1
80	8.1
81	8.1
82	8.1
83	8.1
84	8.1
85	8.1
86	8.1
87	8.1
88	8.1
89	8.1
90	8.1
91	8.1
92	8.1
93	8.1
94	8.1
95	8.1
96	8.1
97	8.1
98	8.1
99	8.1
